airport,season,arr_flights,arr_delay,weather_adjusted,weather_share_adjusted,iata_code,name,type,municipality,latitude_deg,longitude_deg
FLO,Winter,895.0,10312.0,3091.156,0.29976299456943367,FLO,Florence Regional Airport,medium_airport,Florence,34.18539810180664,-79.7238998413086
FMN,Fall,91.0,276.0,10.534,0.03816666666666667,FMN,Four Corners Regional Airport,medium_airport,Farmington,36.741199,-108.230003
FMN,Spring,24.0,304.0,70.532,0.23201315789473684,FMN,Four Corners Regional Airport,medium_airport,Farmington,36.741199,-108.230003
FMN,Summer,92.0,4393.0,473.386,0.10775916230366493,FMN,Four Corners Regional Airport,medium_airport,Farmington,36.741199,-108.230003
FNT,Fall,3666.0,55750.0,6595.02,0.11829632286995516,FNT,Bishop International Airport,medium_airport,Flint,42.969294,-83.743355
FNT,Spring,4582.0,84823.0,13458.024,0.15866008040272095,FNT,Bishop International Airport,medium_airport,Flint,42.969294,-83.743355
FNT,Summer,4077.0,94367.0,17957.212,0.19029122468659596,FNT,Bishop International Airport,medium_airport,Flint,42.969294,-83.743355
FNT,Winter,3568.0,61133.0,11187.302,0.1829993947622397,FNT,Bishop International Airport,medium_airport,Flint,42.969294,-83.743355
FOD,Fall,711.0,12420.0,650.724,0.05239323671497585,FOD,Fort Dodge Regional Airport,medium_airport,Fort Dodge,42.552624,-94.191237
FOD,Spring,785.0,8304.0,547.15,0.06588993256262042,FOD,Fort Dodge Regional Airport,medium_airport,Fort Dodge,42.552624,-94.191237
FOD,Summer,758.0,14018.0,716.9340000000001,0.05114381509487802,FOD,Fort Dodge Regional Airport,medium_airport,Fort Dodge,42.552624,-94.191237
FOD,Winter,615.0,9422.0,1056.124,0.11209127573763532,FOD,Fort Dodge Regional Airport,medium_airport,Fort Dodge,42.552624,-94.191237
FSD,Fall,10056.0,111339.0,12938.4,0.11620725891197155,FSD,Sioux Falls Regional Airport,medium_airport,Sioux Falls,43.585463,-96.741152
FSD,Spring,10212.0,132796.0,20052.56,0.15100274104641706,FSD,Sioux Falls Regional Airport,medium_airport,Sioux Falls,43.585463,-96.741152
FSD,Summer,10561.0,213368.0,31237.814,0.1464034625623336,FSD,Sioux Falls Regional Airport,medium_airport,Sioux Falls,43.585463,-96.741152
FSD,Winter,8920.0,137058.0,33622.178,0.24531350231288943,FSD,Sioux Falls Regional Airport,medium_airport,Sioux Falls,43.585463,-96.741152
FSM,Fall,1553.0,17054.0,4091.7400000000002,0.2399284625307846,FSM,Fort Smith Regional Airport,medium_airport,Fort Smith,35.336601,-94.367401
FSM,Spring,1551.0,14721.0,4284.044,0.29101582772909446,FSM,Fort Smith Regional Airport,medium_airport,Fort Smith,35.336601,-94.367401
FSM,Summer,1624.0,22335.0,2822.52,0.12637206178643384,FSM,Fort Smith Regional Airport,medium_airport,Fort Smith,35.336601,-94.367401
FSM,Winter,1386.0,12248.0,4123.912,0.3367008491182234,FSM,Fort Smith Regional Airport,medium_airport,Fort Smith,35.336601,-94.367401
FWA,Fall,8351.0,94824.0,15446.044,0.16289171517759216,FWA,Fort Wayne International Airport,medium_airport,Fort Wayne,40.978896,-85.194465
FWA,Spring,8105.0,104222.0,17737.408,0.1701887125558903,FWA,Fort Wayne International Airport,medium_airport,Fort Wayne,40.978896,-85.194465
FWA,Summer,8434.0,172246.0,34096.794,0.19795405408543595,FWA,Fort Wayne International Airport,medium_airport,Fort Wayne,40.978896,-85.194465
FWA,Winter,6974.0,121745.0,28635.178,0.23520619327282435,FWA,Fort Wayne International Airport,medium_airport,Fort Wayne,40.978896,-85.194465
GCC,Fall,909.0,6613.0,2146.474,0.3245840012097384,GCC,Northeast Wyoming Regional Airport,medium_airport,Gillette,44.3489,-105.539001
GCC,Spring,805.0,11773.0,3696.7780000000002,0.3140047566465642,GCC,Northeast Wyoming Regional Airport,medium_airport,Gillette,44.3489,-105.539001
GCC,Summer,948.0,17245.0,1676.7060000000001,0.09722853000869817,GCC,Northeast Wyoming Regional Airport,medium_airport,Gillette,44.3489,-105.539001
GCC,Winter,754.0,9273.0,1022.636,0.1102810309500701,GCC,Northeast Wyoming Regional Airport,medium_airport,Gillette,44.3489,-105.539001
GCK,Fall,900.0,9780.0,1493.4080000000001,0.15270020449897753,GCK,Garden City Regional Airport,medium_airport,Garden City,37.9275016785,-100.723999023
GCK,Spring,919.0,12078.0,2696.674,0.2232715681404206,GCK,Garden City Regional Airport,medium_airport,Garden City,37.9275016785,-100.723999023
GCK,Summer,920.0,12433.0,1947.5919999999999,0.15664698785490228,GCK,Garden City Regional Airport,medium_airport,Garden City,37.9275016785,-100.723999023
GCK,Winter,833.0,9669.0,3573.628,0.36959644223808047,GCK,Garden City Regional Airport,medium_airport,Garden City,37.9275016785,-100.723999023
GEG,Fall,26296.0,203246.0,32576.446,0.16028087145626482,GEG,Spokane International Airport,large_airport,Spokane,47.6199,-117.533997
GEG,Spring,25202.0,217945.0,19295.048,0.08853173048246117,GEG,Spokane International Airport,large_airport,Spokane,47.6199,-117.533997
GEG,Summer,29145.0,348044.0,27133.07,0.07795873510245831,GEG,Spokane International Airport,large_airport,Spokane,47.6199,-117.533997
GEG,Winter,20988.0,245345.0,46120.808,0.18798348448103688,GEG,Spokane International Airport,large_airport,Spokane,47.6199,-117.533997
GFK,Fall,1612.0,13612.0,4830.696,0.35488510138113427,GFK,Grand Forks International Airport,medium_airport,Grand Forks,47.949299,-97.176102
GFK,Spring,1761.0,17250.0,3406.526,0.197479768115942,GFK,Grand Forks International Airport,medium_airport,Grand Forks,47.949299,-97.176102
GFK,Summer,1521.0,20308.0,4725.276,0.23268051999212133,GFK,Grand Forks International Airport,medium_airport,Grand Forks,47.949299,-97.176102
GFK,Winter,1586.0,28530.0,9779.194,0.342768804766912,GFK,Grand Forks International Airport,medium_airport,Grand Forks,47.949299,-97.176102
GGG,Fall,941.0,8314.0,2749.816,0.3307452489776281,GGG,East Texas Regional Airport,medium_airport,Longview,32.38399887084961,-94.71150207519533
GGG,Spring,1028.0,13114.0,4414.664,0.33663748665548265,GGG,East Texas Regional Airport,medium_airport,Longview,32.38399887084961,-94.71150207519533
GGG,Summer,994.0,12016.0,1445.658,0.12031108521970704,GGG,East Texas Regional Airport,medium_airport,Longview,32.38399887084961,-94.71150207519533
GGG,Winter,862.0,10563.0,3950.408,0.3739854208084824,GGG,East Texas Regional Airport,medium_airport,Longview,32.38399887084961,-94.71150207519533
GJT,Fall,5526.0,59388.0,9284.234,0.15633181787566514,GJT,Grand Junction Regional Airport,medium_airport,Grand Junction,39.126663,-108.529387
GJT,Spring,5256.0,55072.0,13173.298,0.2392013727484021,GJT,Grand Junction Regional Airport,medium_airport,Grand Junction,39.126663,-108.529387
GJT,Summer,5685.0,83944.0,11659.646,0.13889790812922903,GJT,Grand Junction Regional Airport,medium_airport,Grand Junction,39.126663,-108.529387
GJT,Winter,4669.0,61126.0,8242.56,0.13484540130222816,GJT,Grand Junction Regional Airport,medium_airport,Grand Junction,39.126663,-108.529387
GNV,Fall,4950.0,27324.0,4415.426,0.16159515444298053,GNV,Gainesville Regional Airport,medium_airport,Gainesville,29.6900997162,-82.2717971802
GNV,Spring,4951.0,50691.0,9487.526,0.18716391469886173,GNV,Gainesville Regional Airport,medium_airport,Gainesville,29.6900997162,-82.2717971802
GNV,Summer,5092.0,64940.0,11528.672,0.17752805666769325,GNV,Gainesville Regional Airport,medium_airport,Gainesville,29.6900997162,-82.2717971802
GNV,Winter,4249.0,37460.0,7522.686,0.20081916711158568,GNV,Gainesville Regional Airport,medium_airport,Gainesville,29.6900997162,-82.2717971802
GPT,Fall,5212.0,39936.0,5485.686000000001,0.13736192908653846,GPT,Gulfport Biloxi International Airport,medium_airport,Gulfport,30.405582,-89.069836
GPT,Spring,5100.0,61242.0,14238.102,0.2324891740962085,GPT,Gulfport Biloxi International Airport,medium_airport,Gulfport,30.405582,-89.069836
GPT,Summer,5488.0,81609.0,13208.656,0.1618529328873041,GPT,Gulfport Biloxi International Airport,medium_airport,Gulfport,30.405582,-89.069836
GPT,Winter,4374.0,46402.0,10755.444,0.23178837119089693,GPT,Gulfport Biloxi International Airport,medium_airport,Gulfport,30.405582,-89.069836
GRB,Fall,6975.0,72718.0,7871.278,0.10824387359388322,GRB,Austin Straubel International Airport,medium_airport,Green Bay,44.483459,-88.130805
GRB,Spring,6450.0,76133.0,14796.722,0.19435359174076944,GRB,Austin Straubel International Airport,medium_airport,Green Bay,44.483459,-88.130805
GRB,Summer,6919.0,114901.0,17564.554,0.1528668505931193,GRB,Austin Straubel International Airport,medium_airport,Green Bay,44.483459,-88.130805
GRB,Winter,5326.0,84786.0,19091.134,0.22516847120986952,GRB,Austin Straubel International Airport,medium_airport,Green Bay,44.483459,-88.130805
GRI,Fall,1168.0,14381.0,2449.91,0.17035741603504623,GRI,Central Nebraska Regional Airport,medium_airport,Grand Island,40.967498779296875,-98.30960083007812
GRI,Spring,1196.0,13967.0,4613.698,0.33032848858022484,GRI,Central Nebraska Regional Airport,medium_airport,Grand Island,40.967498779296875,-98.30960083007812
GRI,Summer,1190.0,14870.0,3462.924,0.232879892400807,GRI,Central Nebraska Regional Airport,medium_airport,Grand Island,40.967498779296875,-98.30960083007812
GRI,Winter,1126.0,13483.0,4014.24,0.29772602536527476,GRI,Central Nebraska Regional Airport,medium_airport,Grand Island,40.967498779296875,-98.30960083007812
GRK,Fall,2656.0,23596.0,4381.914,0.18570579759281233,GRK,Killeen Regional Airport / Robert Gray Army Airfield,medium_airport,Fort Cavazos,31.0672,-97.828903
GRK,Spring,2654.0,33035.0,8037.902,0.2433147268049039,GRK,Killeen Regional Airport / Robert Gray Army Airfield,medium_airport,Fort Cavazos,31.0672,-97.828903
GRK,Summer,2702.0,48600.0,7257.104,0.14932312757201646,GRK,Killeen Regional Airport / Robert Gray Army Airfield,medium_airport,Fort Cavazos,31.0672,-97.828903
GRK,Winter,2358.0,23814.0,5071.904,0.21297992777357858,GRK,Killeen Regional Airport / Robert Gray Army Airfield,medium_airport,Fort Cavazos,31.0672,-97.828903
GRR,Fall,23154.0,247711.0,32460.166,0.13104047054834062,GRR,Gerald R. Ford International Airport,large_airport,Grand Rapids,42.880798,-85.522797
GRR,Spring,23292.0,328582.0,37988.67,0.11561397155048055,GRR,Gerald R. Ford International Airport,large_airport,Grand Rapids,42.880798,-85.522797
GRR,Summer,24813.0,492847.0,64945.202000000005,0.13177558552654273,GRR,Gerald R. Ford International Airport,large_airport,Grand Rapids,42.880798,-85.522797
GRR,Winter,20302.0,293588.0,53152.272,0.18104374838208645,GRR,Gerald R. Ford International Airport,large_airport,Grand Rapids,42.880798,-85.522797
GSO,Fall,17388.0,152851.0,21135.806,0.13827718497098482,GSO,Piedmont Triad International Airport,large_airport,Greensboro,36.09937,-79.937262
GSO,Spring,15958.0,186631.0,24439.71,0.13095203905031855,GSO,Piedmont Triad International Airport,large_airport,Greensboro,36.09937,-79.937262
GSO,Summer,17314.0,299403.0,50597.332,0.16899407153568935,GSO,Piedmont Triad International Airport,large_airport,Greensboro,36.09937,-79.937262
GSO,Winter,13535.0,147049.0,20858.786,0.1418492203279179,GSO,Piedmont Triad International Airport,large_airport,Greensboro,36.09937,-79.937262
GSP,Fall,20520.0,184745.0,20912.238,0.11319515007172049,GSP,Greenville-Spartanburg International Airport,medium_airport,Greenville/Greer/Spartanburg,34.895699,-82.218903
GSP,Spring,19044.0,249501.0,35464.862,0.1421431657588547,GSP,Greenville-Spartanburg International Airport,medium_airport,Greenville/Greer/Spartanburg,34.895699,-82.218903
GSP,Summer,20761.0,380395.0,59581.394,0.1566303290001183,GSP,Greenville-Spartanburg International Airport,medium_airport,Greenville/Greer/Spartanburg,34.895699,-82.218903
GSP,Winter,16094.0,195775.0,23900.446,0.12208119524964883,GSP,Greenville-Spartanburg International Airport,medium_airport,Greenville/Greer/Spartanburg,34.895699,-82.218903
GST,Fall,6.0,0.0,0.0,0.0,GST,Gustavus Airport,medium_airport,Gustavus,58.4253006,-135.7070007
GST,Spring,24.0,0.0,0.0,0.0,GST,Gustavus Airport,medium_airport,Gustavus,58.4253006,-135.7070007
GST,Summer,420.0,2413.0,312.52,0.12951512639867385,GST,Gustavus Airport,medium_airport,Gustavus,58.4253006,-135.7070007
GTF,Fall,3212.0,16155.0,1354.34,0.08383410708758898,GTF,Great Falls International Airport,medium_airport,Great Falls,47.481998,-111.371002
GTF,Spring,3448.0,23646.0,4413.824,0.1866626067833883,GTF,Great Falls International Airport,medium_airport,Great Falls,47.481998,-111.371002
GTF,Summer,3639.0,40685.0,5932.166,0.14580720167137767,GTF,Great Falls International Airport,medium_airport,Great Falls,47.481998,-111.371002
GTF,Winter,2885.0,35764.0,8785.736,0.24565865115758867,GTF,Great Falls International Airport,medium_airport,Great Falls,47.481998,-111.371002
GTR,Fall,1136.0,6323.0,1039.6019999999999,0.16441594179977856,GTR,Golden Triangle Regional Airport,medium_airport,Columbus/W Point/Starkville,33.450298,-88.5914
GTR,Spring,1120.0,6766.0,1204.114,0.1779654153118534,GTR,Golden Triangle Regional Airport,medium_airport,Columbus/W Point/Starkville,33.450298,-88.5914
GTR,Summer,1164.0,15328.0,2602.788,0.1698061064718163,GTR,Golden Triangle Regional Airport,medium_airport,Columbus/W Point/Starkville,33.450298,-88.5914
GTR,Winter,1021.0,8723.0,1488.022,0.17058603691390575,GTR,Golden Triangle Regional Airport,medium_airport,Columbus/W Point/Starkville,33.450298,-88.5914
GUC,Fall,838.0,10206.0,3949.754,0.3870031354105428,GUC,Gunnison Crested Butte Regional Airport,medium_airport,Gunnison,38.534672,-106.934566
GUC,Spring,1203.0,27829.0,7495.448,0.26933946602465053,GUC,Gunnison Crested Butte Regional Airport,medium_airport,Gunnison,38.534672,-106.934566
GUC,Summer,1256.0,32775.0,5309.826,0.16200842105263158,GUC,Gunnison Crested Butte Regional Airport,medium_airport,Gunnison,38.534672,-106.934566
GUC,Winter,1613.0,31634.0,5480.24,0.17323892014920655,GUC,Gunnison Crested Butte Regional Airport,medium_airport,Gunnison,38.534672,-106.934566
GUF,Fall,119.0,276.0,63.0,0.22826086956521738,GUF,Jack Edwards National Airport,small_airport,Gulf Shores,30.290501,-87.671799
GUF,Spring,19.0,262.0,43.564,0.16627480916030535,GUF,Jack Edwards National Airport,small_airport,Gulf Shores,30.290501,-87.671799
GUF,Summer,145.0,1252.0,248.568,0.1985367412140575,GUF,Jack Edwards National Airport,small_airport,Gulf Shores,30.290501,-87.671799
HDN,Fall,1643.0,11994.0,1443.99,0.1203926963481741,HDN,Yampa Valley Airport,medium_airport,Hayden,40.481201,-107.218002
HDN,Spring,3314.0,33995.0,8483.41,0.24954875717017208,HDN,Yampa Valley Airport,medium_airport,Hayden,40.481201,-107.218002
HDN,Summer,1928.0,31981.0,6077.52,0.19003533347925333,HDN,Yampa Valley Airport,medium_airport,Hayden,40.481201,-107.218002
HDN,Winter,5207.0,73803.0,15544.402,0.21062019159112774,HDN,Yampa Valley Airport,medium_airport,Hayden,40.481201,-107.218002
HGR,Fall,234.0,3464.0,278.744,0.0804688221709007,HGR,Hagerstown Regional Richard A Henson Field,medium_airport,Hagerstown,39.708771,-77.728014
HGR,Spring,256.0,4483.0,842.1320000000001,0.18785010037921038,HGR,Hagerstown Regional Richard A Henson Field,medium_airport,Hagerstown,39.708771,-77.728014
HGR,Summer,474.0,11640.0,2592.446,0.22271872852233676,HGR,Hagerstown Regional Richard A Henson Field,medium_airport,Hagerstown,39.708771,-77.728014
HGR,Winter,241.0,2906.0,434.59000000000003,0.14954920853406745,HGR,Hagerstown Regional Richard A Henson Field,medium_airport,Hagerstown,39.708771,-77.728014
HHH,Fall,2799.0,17769.0,2908.248,0.16366976194496033,HHH,Hilton Head Airport,medium_airport,Hilton Head Island,32.2244,-80.697502
HHH,Spring,3283.0,33926.0,6853.092000000001,0.202001179036727,HHH,Hilton Head Airport,medium_airport,Hilton Head Island,32.2244,-80.697502
HHH,Summer,4776.0,63380.0,14922.182,0.23543991795519092,HHH,Hilton Head Airport,medium_airport,Hilton Head Island,32.2244,-80.697502
HHH,Winter,1263.0,12315.0,2248.976,0.1826208688591149,HHH,Hilton Head Airport,medium_airport,Hilton Head Island,32.2244,-80.697502
HIB,Fall,835.0,7526.0,2465.26,0.3275657719904332,HIB,Range Regional Airport,medium_airport,Hibbing,47.384831,-92.836905
HIB,Spring,852.0,6126.0,1153.238,0.18825301991511592,HIB,Range Regional Airport,medium_airport,Hibbing,47.384831,-92.836905
HIB,Summer,772.0,7670.0,1848.772,0.24103937418513688,HIB,Range Regional Airport,medium_airport,Hibbing,47.384831,-92.836905
HIB,Winter,733.0,14967.0,8196.778,0.5476567114318167,HIB,Range Regional Airport,medium_airport,Hibbing,47.384831,-92.836905
HLN,Fall,2227.0,12100.0,1634.0720000000001,0.13504727272727274,HLN,Helena Regional Airport,medium_airport,Helena,46.6068,-111.983002
HLN,Spring,2125.0,14677.0,4064.666,0.276941200517817,HLN,Helena Regional Airport,medium_airport,Helena,46.6068,-111.983002
HLN,Summer,2422.0,27527.0,3713.09,0.13488901805500056,HLN,Helena Regional Airport,medium_airport,Helena,46.6068,-111.983002
HLN,Winter,1946.0,26697.0,8078.4980000000005,0.3025994681050305,HLN,Helena Regional Airport,medium_airport,Helena,46.6068,-111.983002
HNL,Fall,70978.0,553117.0,37548.676,0.06788559382553781,HNL,Daniel K. Inouye International Airport,large_airport,"Honolulu, Oahu",21.318387,-157.92567
HNL,Spring,70185.0,678035.0,58542.41,0.08634128031738775,HNL,Daniel K. Inouye International Airport,large_airport,"Honolulu, Oahu",21.318387,-157.92567
HNL,Summer,75832.0,695847.0,29742.304,0.042742591402995196,HNL,Daniel K. Inouye International Airport,large_airport,"Honolulu, Oahu",21.318387,-157.92567
HNL,Winter,63092.0,716568.0,93730.526,0.13080478893838407,HNL,Daniel K. Inouye International Airport,large_airport,"Honolulu, Oahu",21.318387,-157.92567
HOB,Fall,839.0,14000.0,2201.684,0.15726314285714288,HOB,Lea County Regional Airport,medium_airport,Hobbs,32.6875,-103.217003
HOB,Spring,689.0,17650.0,3167.942,0.17948679886685553,HOB,Lea County Regional Airport,medium_airport,Hobbs,32.6875,-103.217003
HOB,Summer,740.0,31506.0,6341.48,0.20127848663746586,HOB,Lea County Regional Airport,medium_airport,Hobbs,32.6875,-103.217003
HOB,Winter,725.0,13327.0,3260.388,0.24464530652059727,HOB,Lea County Regional Airport,medium_airport,Hobbs,32.6875,-103.217003
HOU,Fall,68410.0,581088.0,62381.05,0.10735215664408834,HOU,William P. Hobby Airport,large_airport,Houston,29.645336,-95.276812
HOU,Spring,66321.0,758996.0,101137.32,0.13325145323559018,HOU,William P. Hobby Airport,large_airport,Houston,29.645336,-95.276812
HOU,Summer,70404.0,1044996.0,112724.54800000001,0.10787079376380389,HOU,William P. Hobby Airport,large_airport,Houston,29.645336,-95.276812
HOU,Winter,57241.0,526368.0,57130.354,0.1085369057389507,HOU,William P. Hobby Airport,large_airport,Houston,29.645336,-95.276812
